counter_id,counter,daily_range_high,daily_range_low,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
31,SUNBIRD,,,,,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-04,14:41:57
32,TNM,23.95,23.5,0.0,23.5,23.95,23.92,21507.0,0.75,3.14,6.27,15.94,5.23,240167.56,15063.0,10040450000.0,2020-08-04,14:41:57
33,AIRTEL,,,23.0,0.0,22.0,22.0,0.0,1.25,5.68,6.57,15.21,15.37,242000.0,15908.0,11000000000.0,2020-08-06,14:57:17
34,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-06,14:57:17
35,FDHB,15.0,14.95,13.0,15.0,15.0,14.97,857658.0,0.0,0.0,7.6,13.17,4.56,103308.44,7846.36,6901031250.0,2020-08-06,14:57:17
36,FMBCH,25.5,25.5,22.0,25.5,25.5,25.5,11593.0,0.0,0.0,-5.87,-17.03,1.09,62685.38,-3679.93,2458250000.0,2020-08-06,14:57:17
37,ICON,,,12.7,13.0,12.7,12.7,0.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-06,14:57:17
38,ILLOVO,,,80.5,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-06,14:57:17
39,MPICO,,,0.0,21.0,21.0,21.0,0.0,0.25,1.19,11.46,8.72,1.24,48259.0,5532.02,2298047460.0,2020-08-06,14:57:17
40,NBM,,,,,550.0,550.0,0.0,17.91,3.26,6.66,15.01,2.55,256812.46,17106.0,466931738.0,2020-08-06,14:57:17
41,NBS,19.49,19.49,0.0,19.49,19.49,19.49,326159.0,0.35,1.8,7.86,12.73,3.7,56727.07,4457.61,2910573356.0,2020-08-06,14:57:17
42,NICO,,,0.0,47.99,47.99,47.99,0.0,1.45,3.02,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-06,14:57:17
43,NITL,,,0.0,94.99,94.99,94.99,0.0,0.75,0.79,13.88,7.21,1.11,12823.65,1779.69,135000000.0,2020-08-06,14:57:17
44,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.3,3.18,33231.15,1313.71,15105138.0,2020-08-06,14:57:17
45,PCL,,,0.0,1345.0,1345.0,1345.0,0.0,26.0,1.93,5.04,19.83,1.03,161744.08,8157.0,120255820.0,2020-08-06,14:57:17
46,STANDARD,,,830.0,0.0,830.01,830.01,0.0,30.26,3.65,8.15,12.27,2.23,194776.92,15879.0,234668162.0,2020-08-06,14:57:17
47,SUNBIRD,,,,,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-06,14:57:17
48,TNM,23.49,23.48,0.0,23.49,23.49,23.49,5008.0,0.75,3.19,6.39,15.66,5.14,235850.17,15063.0,10040450000.0,2020-08-06,14:57:17
49,AIRTEL,,,23.0,0.0,22.0,22.0,0.0,1.25,5.68,6.57,15.21,15.37,242000.0,15908.0,11000000000.0,2020-08-07,15:01:10
50,BHL,,,,,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-07,15:01:10
51,FDHB,14.99,14.99,13.0,14.99,14.97,14.99,342460.0,0.0,0.0,7.58,13.18,4.56,103446.46,7846.36,6901031250.0,2020-08-07,15:01:10
52,FMBCH,,,22.0,25.5,25.5,25.5,0.0,0.0,0.0,-5.87,-17.03,1.09,62685.38,-3679.93,2458250000.0,2020-08-07,15:01:10
53,ICON,12.7,12.7,12.7,13.0,12.7,12.7,12000.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-07,15:01:10
54,ILLOVO,,,80.5,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-07,15:01:10
55,MPICO,,,0.0,21.0,21.0,21.0,0.0,0.25,1.19,11.46,8.72,1.24,48259.0,5532.02,2298047460.0,2020-08-07,15:01:10
56,NBM,,,,,550.0,550.0,0.0,17.91,3.26,6.66,15.01,2.55,256812.46,17106.0,466931738.0,2020-08-07,15:01:10
57,NBS,19.49,19.49,0.0,19.49,19.49,19.49,962920.0,0.35,1.8,7.86,12.73,3.7,56727.07,4457.61,2910573356.0,2020-08-07,15:01:10
58,NICO,,,0.0,47.99,47.99,47.99,0.0,1.45,3.02,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-07,15:01:10
59,NITL,94.98,94.98,0.0,94.98,94.99,94.98,3110.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-07,15:01:10
60,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.3,3.18,33231.15,1313.71,15105138.0,2020-08-07,15:01:10
61,PCL,,,0.0,1345.0,1345.0,1345.0,0.0,26.0,1.93,5.04,19.83,1.03,161744.08,8157.0,120255820.0,2020-08-07,15:01:10
62,STANDARD,,,830.0,0.0,830.01,830.01,0.0,30.26,3.65,8.15,12.27,2.23,194776.92,15879.0,234668162.0,2020-08-07,15:01:10
63,SUNBIRD,,,,,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-07,15:01:10
64,TNM,23.49,23.49,0.0,23.49,23.49,23.49,2077.0,0.75,3.19,6.39,15.66,5.14,235850.17,15063.0,10040450000.0,2020-08-07,15:01:10
65,AIRTEL,,,25.0,0.0,25.0,25.0,0.0,1.25,5.0,5.78,17.29,17.46,275000.0,15908.0,11000000000.0,2020-08-14,15:06:51
66,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-14,15:06:51
67,FDHB,12.9,12.9,0.0,12.9,15.0,12.9,865592.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-08-14,15:06:51
68,FMBCH,25.5,25.5,0.0,25.5,25.5,25.5,77492.0,0.0,0.0,-5.87,-17.03,1.09,62685.38,-3679.93,2458250000.0,2020-08-14,15:06:51
69,ICON,12.7,12.7,0.0,12.7,12.7,12.7,945.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-14,15:06:51
70,ILLOVO,,,0.0,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-14,15:06:51
71,MPICO,21.01,21.01,21.01,24.0,21.01,21.01,55000.0,0.25,1.19,11.46,8.73,1.24,48281.98,5532.02,2298047460.0,2020-08-14,15:06:51
72,NBM,,,,,618.75,618.75,0.0,17.91,2.89,5.92,16.89,2.87,288914.01,17106.0,466931738.0,2020-08-14,15:06:51
73,NBS,19.49,19.49,0.0,19.49,19.49,19.49,500000.0,0.35,1.8,7.86,12.73,3.7,56727.07,4457.61,2910573356.0,2020-08-14,15:06:51
74,NICO,,,41.5,47.99,47.99,47.99,0.0,1.9,3.96,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-14,15:06:51
75,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-14,15:06:51
76,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.3,3.18,33231.15,1313.71,15105138.0,2020-08-14,15:06:51
77,PCL,,,0.0,1345.0,1345.0,1345.0,0.0,26.0,1.93,5.04,19.83,1.03,161744.08,8157.0,120255820.0,2020-08-14,15:06:51
78,STANDARD,,,830.0,0.0,830.01,830.01,0.0,30.26,3.65,8.15,12.27,2.23,194776.92,15879.0,234668162.0,2020-08-14,15:06:51
79,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-14,15:06:51
80,TNM,,,22.0,23.47,23.48,23.48,0.0,0.75,3.19,6.39,15.65,5.14,235749.77,15063.0,10040450000.0,2020-08-14,15:06:51
81,AIRTEL,25.01,25.01,25.01,0.0,25.01,25.01,190000.0,1.25,5.0,5.78,17.29,17.47,275110.0,15908.0,11000000000.0,2020-08-18,14:43:55
82,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-18,14:43:55
83,FDHB,12.9,12.9,0.0,12.9,12.9,12.9,153180.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-08-18,14:43:55
84,FMBCH,24.0,24.0,24.0,0.0,25.5,24.0,1406937.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-08-18,14:43:55
85,ICON,,,0.0,12.7,12.7,12.7,0.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-18,14:43:55
86,ILLOVO,,,80.5,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-18,14:43:55
87,MPICO,,,21.01,24.0,21.01,21.01,0.0,0.25,1.19,11.46,8.73,1.24,48281.98,5532.02,2298047460.0,2020-08-18,14:43:55
88,NBM,,,618.75,0.0,618.75,618.75,0.0,17.91,2.89,5.92,16.89,2.87,288914.01,17106.0,466931738.0,2020-08-18,14:43:55
89,NBS,19.44,19.44,19.44,19.49,19.44,19.44,288803.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-08-18,14:43:55
90,NICO,,,41.5,47.97,47.99,47.99,0.0,1.9,3.96,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-18,14:43:55
91,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-18,14:43:55
92,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-08-18,14:43:55
93,PCL,1345.0,1345.0,0.0,1345.0,1345.0,1345.0,3180.0,26.0,1.93,5.04,19.83,1.03,161744.08,8157.0,120255820.0,2020-08-18,14:43:55
94,STANDARD,900.0,830.01,830.0,0.0,830.01,877.54,15192.0,30.26,3.45,7.71,12.97,2.36,205930.7,15879.0,234668162.0,2020-08-18,14:43:55
95,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-18,14:43:55
96,TNM,22.0,22.0,22.0,23.47,22.0,22.0,275840.0,0.75,3.41,6.82,14.66,4.81,220889.9,15063.0,10040450000.0,2020-08-18,14:43:55
97,AIRTEL,,,25.01,0.0,27.0,27.0,0.0,1.25,4.63,5.36,18.67,18.86,297000.0,15908.0,11000000000.0,2020-08-20,15:15:09
98,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-20,15:15:09
99,FDHB,12.9,12.9,0.0,12.9,12.9,12.9,57592.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-08-20,15:15:09
100,FMBCH,,,24.0,0.0,24.0,24.0,0.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-08-20,15:15:09
101,ICON,12.7,12.7,0.0,12.7,12.7,12.7,144903.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-20,15:15:09
102,ILLOVO,,,80.5,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-20,15:15:09
103,MPICO,24.0,24.0,21.01,24.0,21.02,24.0,2033.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-08-20,15:15:09
104,NBM,618.75,618.75,618.75,0.0,618.75,618.75,35.0,17.91,2.89,5.92,16.89,2.87,288914.01,17106.0,466931738.0,2020-08-20,15:15:09
105,NBS,19.44,19.44,0.0,19.44,19.47,19.44,166171.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-08-20,15:15:09
106,NICO,,,41.5,47.99,47.99,47.99,0.0,1.9,3.96,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-20,15:15:09
107,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-20,15:15:09
108,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-08-20,15:15:09
109,PCL,,,0.0,1344.99,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-08-20,15:15:09
110,STANDARD,,,0.0,0.0,830.0,830.0,0.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-08-20,15:15:09
111,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-20,15:15:09
112,TNM,22.0,22.0,22.0,23.48,22.0,22.0,25194.0,0.75,3.41,6.82,14.66,4.81,220889.9,15063.0,10040450000.0,2020-08-20,15:15:09
113,AIRTEL,,,27.03,0.0,27.01,27.01,0.0,1.25,4.63,5.35,18.68,18.86,297110.0,15908.0,11000000000.0,2020-08-28,14:47:34
114,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-28,14:47:34
115,FDHB,12.9,12.9,12.0,12.9,12.9,12.9,13557350.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-08-28,14:47:34
116,FMBCH,24.0,24.0,24.0,0.0,24.0,24.0,150000.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-08-28,14:47:34
117,ICON,,,0.0,12.7,12.7,12.7,0.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-28,14:47:34
118,ILLOVO,94.5,94.5,80.5,94.5,94.5,94.5,412.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-08-28,14:47:34
119,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-08-28,14:47:34
120,NBM,,,,,618.76,618.76,0.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-08-28,14:47:34
121,NBS,,,0.0,19.44,19.44,19.44,0.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-08-28,14:47:34
122,NICO,,,47.99,0.0,47.99,47.99,0.0,1.9,3.96,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-28,14:47:34
123,NITL,,,0.0,94.95,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-28,14:47:34
124,OMU,,,,,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-08-28,14:47:34
125,PCL,,,0.0,1344.0,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-08-28,14:47:34
126,STANDARD,,,830.0,0.0,830.0,830.0,0.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-08-28,14:47:34
127,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-28,14:47:34
128,TNM,,,0.0,21.8,21.8,21.8,0.0,0.75,3.44,6.88,14.53,4.77,218881.81,15063.0,10040450000.0,2020-08-28,14:47:34
129,AIRTEL,27.03,27.03,27.03,0.0,27.01,27.03,8821.0,1.25,4.62,5.35,18.69,18.88,297330.0,15908.0,11000000000.0,2020-08-31,15:03:55
130,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-08-31,15:03:55
131,FDHB,12.9,12.9,12.0,12.9,12.9,12.9,1276804.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-08-31,15:03:55
132,FMBCH,24.0,24.0,24.0,0.0,24.0,24.0,20000.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-08-31,15:03:55
133,ICON,12.7,12.7,12.5,12.69,12.7,12.7,28843.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-08-31,15:03:55
134,ILLOVO,80.5,80.5,0.0,94.5,94.5,80.5,1990.0,0.5,0.62,17.56,5.7,0.81,57432.27,10083.0,713444391.0,2020-08-31,15:03:55
135,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-08-31,15:03:55
136,NBM,,,,,618.76,618.76,0.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-08-31,15:03:55
137,NBS,,,0.0,19.44,19.44,19.44,0.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-08-31,15:03:55
138,NICO,47.99,47.99,47.99,0.0,47.99,47.99,6290.0,1.9,3.96,16.0,6.25,1.57,50055.54,8011.0,1043041096.0,2020-08-31,15:03:55
139,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-08-31,15:03:55
140,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-08-31,15:03:55
141,PCL,,,0.0,1344.0,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-08-31,15:03:55
142,STANDARD,,,830.0,0.0,830.0,830.0,0.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-08-31,15:03:55
143,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-08-31,15:03:55
144,TNM,21.8,21.8,0.0,21.8,21.8,21.8,960.0,0.75,3.44,6.88,14.53,4.77,218881.81,15063.0,10040450000.0,2020-08-31,15:03:55
145,AIRTEL,27.04,27.04,27.04,0.0,27.03,27.04,57000.0,1.25,4.62,5.35,18.7,18.89,297440.0,15908.0,11000000000.0,2020-09-01,14:48:53
146,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-09-01,14:48:53
147,FDHB,12.9,12.9,12.0,12.9,12.9,12.9,11585.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-09-01,14:48:53
148,FMBCH,,,24.0,0.0,24.0,24.0,0.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-09-01,14:48:53
149,ICON,12.69,12.5,12.5,12.69,12.7,12.67,185000.0,0.21,1.66,8.56,11.68,1.15,84635.6,7248.62,6680000000.0,2020-09-01,14:48:53
150,ILLOVO,,,,,80.5,80.5,0.0,0.5,0.62,17.56,5.7,0.81,57432.27,10083.0,713444391.0,2020-09-01,14:48:53
151,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-09-01,14:48:53
152,NBM,,,,,618.76,618.76,0.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-09-01,14:48:53
153,NBS,19.44,19.44,0.0,19.44,19.44,19.44,17000.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-09-01,14:48:53
154,NICO,48.0,48.0,0.0,48.0,47.99,48.0,2710.0,1.9,3.96,16.0,6.25,1.57,50065.97,8011.0,1043041096.0,2020-09-01,14:48:53
155,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-09-01,14:48:53
156,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-09-01,14:48:53
157,PCL,,,0.0,1344.0,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-09-01,14:48:53
158,STANDARD,830.0,830.0,830.0,0.0,830.0,830.0,1000.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-09-01,14:48:53
159,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-09-01,14:48:53
160,TNM,21.5,21.5,0.0,21.5,21.8,21.5,229849.0,0.75,3.49,6.98,14.33,4.7,215869.68,15063.0,10040450000.0,2020-09-01,14:48:53
161,AIRTEL,28.5,28.5,27.05,0.0,27.04,28.5,261000.0,1.25,4.39,5.07,19.71,19.9,313500.0,15908.0,11000000000.0,2020-09-03,14:49:53
162,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-09-03,14:49:53
163,FDHB,,,12.0,12.9,12.9,12.9,0.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-09-03,14:49:53
164,FMBCH,24.0,24.0,0.0,24.0,24.0,24.0,1154766.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-09-03,14:49:53
165,ICON,,,12.5,12.69,12.67,12.67,0.0,0.21,1.66,8.56,11.68,1.15,84635.6,7248.62,6680000000.0,2020-09-03,14:49:53
166,ILLOVO,,,,,80.5,80.5,0.0,0.5,0.62,17.56,5.7,0.81,57432.27,10083.0,713444391.0,2020-09-03,14:49:53
167,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-09-03,14:49:53
168,NBM,,,,,618.76,618.76,0.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-09-03,14:49:53
169,NBS,19.44,19.44,0.0,19.44,19.44,19.44,93420.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-09-03,14:49:53
170,NICO,,,0.0,48.0,48.0,48.0,0.0,1.9,3.96,16.0,6.25,1.57,50065.97,8011.0,1043041096.0,2020-09-03,14:49:53
171,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-09-03,14:49:53
172,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-09-03,14:49:53
173,PCL,,,0.0,1344.0,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-09-03,14:49:53
174,STANDARD,,,830.0,900.0,830.0,830.0,0.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-09-03,14:49:53
175,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-09-03,14:49:53
176,TNM,,,0.0,21.5,21.5,21.5,0.0,0.75,3.49,6.98,14.33,4.7,215869.68,15063.0,10040450000.0,2020-09-03,14:49:53
177,AIRTEL,28.71,28.71,28.71,0.0,28.5,28.71,31500.0,1.25,4.35,5.04,19.85,20.05,315810.0,15908.0,11000000000.0,2020-09-09,14:38:24
178,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-09-09,14:38:24
179,FDHB,,,12.0,12.9,12.9,12.9,0.0,0.0,0.0,8.81,11.35,3.93,89023.3,7846.36,6901031250.0,2020-09-09,14:38:24
180,FMBCH,24.0,24.0,23.0,0.0,24.0,24.0,437423.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-09-09,14:38:24
181,ICON,,,12.5,12.68,12.7,12.7,0.0,0.21,1.65,8.54,11.7,1.15,84836.0,7248.62,6680000000.0,2020-09-09,14:38:24
182,ILLOVO,,,80.5,0.0,80.5,80.5,0.0,0.5,0.62,17.56,5.7,0.81,57432.27,10083.0,713444391.0,2020-09-09,14:38:24
183,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-09-09,14:38:24
184,NBM,618.76,618.76,0.0,0.0,618.76,618.76,200.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-09-09,14:38:24
185,NBS,,,0.0,19.44,19.44,19.44,0.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-09-09,14:38:24
186,NICO,,,0.0,48.0,48.0,48.0,0.0,1.9,3.96,16.0,6.25,1.57,50065.97,8011.0,1043041096.0,2020-09-09,14:38:24
187,NITL,,,0.0,94.98,94.98,94.98,0.0,0.75,0.79,13.88,7.2,1.11,12822.3,1779.69,135000000.0,2020-09-09,14:38:24
188,OMU,,,0.0,2199.99,2199.99,2199.99,0.0,54.03,2.46,3.95,25.32,3.18,33267.43,1313.71,15121626.0,2020-09-09,14:38:24
189,PCL,,,0.0,1344.0,1344.99,1344.99,0.0,26.0,1.93,5.04,19.83,1.03,161742.88,8157.0,120255820.0,2020-09-09,14:38:24
190,STANDARD,830.0,830.0,830.0,850.0,830.0,830.0,13800.0,30.26,3.65,8.15,12.27,2.23,194774.57,15879.0,234668162.0,2020-09-09,14:38:24
191,SUNBIRD,,,0.0,120.0,120.0,120.0,0.0,1.0,0.83,8.27,12.1,1.34,31389.91,2594.55,261582580.0,2020-09-09,14:38:24
192,TNM,,,0.0,21.0,21.5,21.5,0.0,0.75,3.49,6.98,14.33,4.7,215869.68,15063.0,10040450000.0,2020-09-09,14:38:24
193,AIRTEL,28.73,28.73,28.73,0.0,28.71,28.73,39400.0,1.25,4.35,5.03,19.87,20.07,316030.0,15908.0,11000000000.0,2020-09-11,14:38:59
194,BHL,,,0.0,12.94,12.94,12.94,0.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-09-11,14:38:59
195,FDHB,12.8,12.8,12.0,12.8,12.9,12.8,1102.0,0.0,0.0,8.88,11.26,3.9,88333.2,7846.36,6901031250.0,2020-09-11,14:38:59
196,FMBCH,24.0,24.0,23.0,24.0,24.0,24.0,91808.0,0.0,0.0,-6.24,-16.03,1.02,58998.0,-3679.93,2458250000.0,2020-09-11,14:38:59
197,ICON,,,12.5,12.68,12.68,12.68,0.0,0.21,1.66,8.56,11.69,1.15,84702.4,7248.62,6680000000.0,2020-09-11,14:38:59
198,ILLOVO,,,80.5,0.0,80.5,80.5,0.0,0.5,0.62,17.56,5.7,0.81,57432.27,10083.0,713444391.0,2020-09-11,14:38:59
199,MPICO,,,0.0,24.0,24.0,24.0,0.0,0.25,1.04,10.03,9.97,1.41,55153.14,5532.02,2298047460.0,2020-09-11,14:38:59
200,NBM,,,,,618.76,618.76,0.0,17.91,2.89,5.92,16.89,2.87,288918.68,17106.0,466931738.0,2020-09-11,14:38:59
201,NBS,19.44,19.44,0.0,19.44,19.44,19.44,15006360.0,0.35,1.8,7.88,12.69,3.69,56581.55,4457.61,2910573356.0,2020-09-11,14:38:59
